,TSS200,TSS,promoter,Body,3UTR,CGI_TSS200,CGI_promoter,CGI_Body,CGI_3UTR,CGI,shore,shelf,450k_Enhancer,Phantom4_Enhancers,Phantom5_Enhancers,DMR,RDMR,CDMR,HMM_Island,Regulatory_Feature,DNase_Hypersensitivity,OpenChromatin,TFBS_Evidence
301000,0.10673089700996678,0.2546378737541528,0.36703986710963454,0.3755215946843854,0.043521594684385385,0.06083388704318937,0.13016279069767442,0.08360132890365449,0.005156146179401994,0.2609501661129568,0.4926279069767442,0.6004750830564785,0.23011960132890366,0.053312292358803984,0.01681063122923588,0.03264784053156146,0.027119601328903654,0.01423920265780731,0.46499003322259136,0.3005282392026578,0.5802259136212624,0.13622259136212625,0.1229468438538206
302000,0.10688741721854304,0.25481788079470197,0.36729801324503314,0.3755198675496689,0.043503311258278145,0.06096688741721854,0.13037417218543046,0.08363907284768211,0.005158940397350993,0.261182119205298,0.49284437086092714,0.6006788079470199,0.23001986754966888,0.0533841059602649,0.016798013245033112,0.03264900662251655,0.027105960264900662,0.014228476821192052,0.465182119205298,0.30074834437086095,0.5803311258278145,0.1362185430463576,0.12292384105960265
303000,0.10707920792079208,0.25506270627062705,0.3676369636963696,0.3754290429042904,0.04348514851485148,0.06108580858085809,0.13059735973597358,0.08364356435643565,0.005145214521452145,0.2614125412541254,0.493042904290429,0.6007953795379538,0.229990099009901,0.053445544554455444,0.016792079207920793,0.032643564356435645,0.02708250825082508,0.014227722772277228,0.4653036303630363,0.300990099009901,0.5804917491749175,0.13612871287128714,0.12283828382838284
304000,0.10723684210526316,0.2551973684210526,0.3677894736842105,0.3753815789473684,0.04348026315789474,0.06118421052631579,0.1307203947368421,0.083625,0.005141447368421053,0.26150328947368423,0.4931052631578947,0.600891447368421,0.22987828947368422,0.05350986842105263,0.016776315789473684,0.032703947368421055,0.027072368421052633,0.014220394736842105,0.4654375,0.30119736842105266,0.5805723684210526,0.13608223684210527,0.12283552631578948
305000,0.10737704918032787,0.2554065573770492,0.3680327868852459,0.37538688524590164,0.04344590163934426,0.06132131147540983,0.131,0.08366229508196721,0.005137704918032787,0.2617409836065574,0.4933311475409836,0.6010360655737705,0.22977704918032787,0.05359016393442623,0.01677049180327869,0.03269180327868852,0.027059016393442624,0.01422295081967213,0.46565901639344265,0.3014688524590164,0.580688524590164,0.13602622950819673,0.12281311475409835
306000,0.10740849673202614,0.25555228758169934,0.3682156862745098,0.37531045751633985,0.04343790849673203,0.061395424836601306,0.13120261437908498,0.08369607843137256,0.005137254901960785,0.2619901960784314,0.4936437908496732,0.6012679738562091,0.22976470588235295,0.05365032679738562,0.016758169934640525,0.032741830065359474,0.02703267973856209,0.014222222222222223,0.4658790849673203,0.3017450980392157,0.580781045751634,0.13604248366013072,0.12280065359477124
307000,0.1075700325732899,0.25576872964169384,0.3684755700325733,0.3753159609120521,0.04341368078175896,0.061547231270358306,0.13146905537459283,0.08376221498371335,0.005140065146579805,0.2622475570032573,0.4938697068403909,0.6014397394136808,0.22968403908794788,0.05371986970684039,0.016758957654723128,0.03280456026058632,0.02701628664495114,0.014224755700325734,0.46607166123778504,0.30193485342019544,0.5808664495114007,0.13602931596091206,0.12278175895765472
308000,0.10767532467532467,0.2559480519480519,0.3687142857142857,0.3753149350649351,0.04339285714285714,0.061642857142857145,0.13169805194805195,0.08376948051948052,0.005139610389610389,0.2624642857142857,0.49412337662337663,0.6016850649350649,0.2295357142857143,0.0537987012987013,0.016756493506493508,0.03281168831168831,0.027006493506493506,0.014224025974025974,0.4662077922077922,0.30215909090909093,0.5809512987012987,0.13608116883116883,0.12276623376623376
309000,0.10777669902912622,0.2561359223300971,0.3688705501618123,0.37523948220064723,0.04338187702265372,0.0617378640776699,0.13189967637540453,0.08378964401294499,0.005148867313915857,0.26267637540453076,0.49437216828478964,0.6018381877022654,0.22946601941747574,0.053889967637540455,0.01676051779935275,0.03284466019417476,0.026990291262135924,0.014229773462783172,0.46640129449838186,0.30246278317152103,0.581126213592233,0.1360517799352751,0.12272168284789645
310000,0.10794516129032258,0.2563,0.3690838709677419,0.3752064516129032,0.04337096774193548,0.06189032258064516,0.1321258064516129,0.08378064516129033,0.005161290322580645,0.26293225806451614,0.49466774193548385,0.6020451612903226,0.2293548387096774,0.05398387096774194,0.016774193548387096,0.03287741935483871,0.026961290322580645,0.014238709677419355,0.46664193548387095,0.3027451612903226,0.581258064516129,0.13603225806451613,0.12275806451612903
311000,0.10803536977491962,0.2564662379421222,0.3693344051446945,0.37514147909967843,0.043344051446945336,0.0619935691318328,0.13231189710610933,0.08375241157556271,0.0051479099678456595,0.26310610932475886,0.4948167202572347,0.6021993569131833,0.22919935691318327,0.054083601286173635,0.016768488745980706,0.03291318327974276,0.026967845659163988,0.014215434083601286,0.4667652733118971,0.3029871382636656,0.5813890675241158,0.135951768488746,0.12269774919614147
312000,0.10810897435897436,0.2566025641025641,0.3695224358974359,0.3751378205128205,0.04333653846153846,0.06207051282051282,0.13253205128205128,0.08373397435897435,0.005153846153846154,0.2633108974358974,0.4951025641025641,0.6023974358974359,0.22912820512820511,0.05415064102564102,0.0167724358974359,0.03295192307692308,0.026996794871794873,0.01421474358974359,0.4669326923076923,0.3032179487179487,0.5815032051282051,0.13593910256410258,0.12268910256410256
313000,0.10829392971246006,0.2568019169329073,0.3697891373801917,0.3750894568690096,0.04333865814696486,0.0622332268370607,0.1327667731629393,0.08375399361022365,0.005143769968051118,0.2635303514376997,0.49531629392971244,0.6025271565495207,0.22903514376996806,0.054246006389776356,0.016750798722044727,0.032993610223642174,0.026980830670926517,0.014201277955271565,0.4670894568690096,0.3035079872204473,0.58170607028754,0.13586261980830672,0.12264217252396166
314000,0.10848089171974522,0.25704777070063695,0.3700605095541401,0.37502229299363055,0.04330254777070064,0.062420382165605096,0.13304458598726115,0.0837547770700637,0.0051433121019108284,0.26379617834394903,0.49553821656050956,0.6027070063694268,0.2289299363057325,0.05431847133757962,0.016732484076433123,0.033015923566878984,0.026955414012738852,0.014187898089171974,0.4672579617834395,0.3037675159235669,0.5817770700636943,0.13580573248407643,0.12261146496815287
315000,0.10857142857142857,0.2571650793650794,0.3702190476190476,0.3749873015873016,0.04326984126984127,0.06251111111111111,0.13319365079365078,0.08378095238095239,0.0051492063492063495,0.26396825396825396,0.4957079365079365,0.6028603174603174,0.22883809523809523,0.05438730158730159,0.01672698412698413,0.03306984126984127,0.026942857142857143,0.014168253968253969,0.46738412698412696,0.3039142857142857,0.5818507936507936,0.13578412698412698,0.12260952380952381
316000,0.1087626582278481,0.2573607594936709,0.3704398734177215,0.37496835443037974,0.04324683544303797,0.06266455696202532,0.13342088607594937,0.0837753164556962,0.005151898734177215,0.26421518987341774,0.49589240506329113,0.6030094936708861,0.2287753164556962,0.054484177215189875,0.016718354430379747,0.033117088607594936,0.026927215189873416,0.014145569620253165,0.46762974683544306,0.30414873417721516,0.5820221518987342,0.135753164556962,0.12258544303797468
317000,0.10892113564668769,0.2575930599369085,0.3707444794952681,0.37486750788643536,0.04327129337539432,0.06282018927444795,0.13369716088328076,0.08378864353312303,0.005160883280757098,0.2644984227129338,0.4961451104100946,0.6032145110410094,0.22867507886435331,0.054593059936908515,0.016719242902208203,0.033151419558359624,0.026927444794952682,0.014132492113564668,0.4678044164037855,0.30446056782334385,0.5821072555205047,0.13571924290220821,0.1225615141955836
318000,0.10899056603773585,0.25769811320754715,0.3708836477987421,0.3748616352201258,0.04327672955974843,0.06290880503144654,0.1338993710691824,0.08385220125786164,0.005163522012578616,0.26475786163522014,0.49638993710691826,0.6034433962264151,0.228562893081761,0.05468867924528302,0.01670440251572327,0.033169811320754715,0.026880503144654087,0.014135220125786163,0.4680691823899371,0.30469182389937105,0.5821729559748428,0.13574213836477989,0.1225503144654088
319000,0.10912225705329154,0.2578934169278997,0.37112225705329155,0.3748087774294671,0.04325078369905956,0.06300313479623824,0.13406269592476489,0.08386520376175549,0.005156739811912225,0.26495924764890283,0.4966332288401254,0.6036206896551725,0.22850470219435737,0.054733542319749216,0.01668652037617555,0.03317241379310345,0.026862068965517242,0.014141065830721004,0.4682257053291536,0.30494670846394983,0.582294670846395,0.13574294670846396,0.12253291536050157
320000,0.10925625,0.2581,0.371290625,0.374759375,0.043209375,0.063128125,0.134284375,0.08388125,0.00514375,0.2651625,0.49681875,0.603796875,0.22839375,0.05476875,0.016684375,0.033175,0.02684375,0.01415,0.46840625,0.30518125,0.582409375,0.135671875,0.122534375
321000,0.10939875389408099,0.25825545171339565,0.37149844236760127,0.37469781931464174,0.04322118380062305,0.0632429906542056,0.1345202492211838,0.08389096573208722,0.005152647975077882,0.2654485981308411,0.4970778816199377,0.6039875389408099,0.22824610591900313,0.05481931464174455,0.016669781931464175,0.03319314641744548,0.026813084112149534,0.014161993769470405,0.4685981308411215,0.3054704049844237,0.5824953271028037,0.13561059190031152,0.12260436137071651
322000,0.1095776397515528,0.25851242236024846,0.3717546583850932,0.3745496894409938,0.043251552795031054,0.06338198757763976,0.13477639751552795,0.08390993788819875,0.005161490683229813,0.26569254658385094,0.4972298136645963,0.6040993788819876,0.2281521739130435,0.0548695652173913,0.016649068322981367,0.033211180124223603,0.026782608695652174,0.01415527950310559,0.46872360248447204,0.3057329192546584,0.5825714285714285,0.13552173913043478,0.12257453416149068
323000,0.10971826625386998,0.258687306501548,0.3719721362229102,0.37443962848297213,0.04325077399380805,0.06347678018575852,0.1349628482972136,0.08391331269349846,0.005148606811145511,0.26590402476780184,0.4974860681114551,0.6042755417956657,0.22803405572755417,0.05491640866873065,0.016662538699690404,0.033210526315789475,0.02678328173374613,0.014179566563467493,0.4688482972136223,0.30596594427244583,0.5826904024767802,0.13542105263157894,0.12251083591331269
324000,0.10988888888888888,0.25889814814814816,0.3722438271604938,0.37435493827160493,0.04326543209876543,0.06362962962962963,0.13523765432098767,0.08396296296296296,0.005166666666666667,0.26623765432098767,0.4977716049382716,0.6045061728395061,0.2278888888888889,0.05504012345679012,0.016651234567901234,0.03325925925925926,0.02677777777777778,0.014160493827160494,0.4691172839506173,0.3062438271604938,0.5828148148148148,0.1353858024691358,0.12249691358024692
325000,0.11005538461538461,0.2591230769230769,0.37255076923076924,0.37422153846153844,0.04324,0.06377538461538461,0.1355046153846154,0.08396923076923077,0.0051507692307692305,0.2665323076923077,0.49800923076923076,0.6047138461538462,0.22778153846153845,0.05509230769230769,0.01665846153846154,0.033295384615384616,0.02676,0.014175384615384616,0.4693292307692308,0.3065846153846154,0.5829538461538462,0.13536,0.12250153846153847
326000,0.1102361963190184,0.25936196319018406,0.3728957055214724,0.3740950920245399,0.04321779141104295,0.06389570552147239,0.13573006134969326,0.08396625766871166,0.005144171779141104,0.266760736196319,0.4982515337423313,0.6048957055214724,0.22760736196319017,0.05519938650306749,0.016634969325153376,0.033309815950920245,0.02673312883435583,0.014177914110429448,0.46950920245398775,0.3068588957055215,0.5830828220858896,0.13529447852760737,0.12249386503067484
327000,0.1103394495412844,0.2595626911314985,0.3731406727828746,0.37403669724770644,0.043226299694189604,0.06399388379204893,0.1359480122324159,0.08396024464831804,0.005152905198776758,0.26698165137614677,0.4984892966360856,0.6050917431192661,0.22749235474006116,0.055256880733944955,0.01663914373088685,0.033327217125382266,0.026733944954128442,0.014174311926605504,0.46962996941896024,0.30712844036697245,0.5831620795107033,0.13528134556574922,0.12255351681957187
328000,0.11046646341463415,0.2597591463414634,0.37338414634146344,0.37396646341463413,0.043204268292682924,0.06410670731707317,0.13617378048780487,0.08397865853658537,0.005146341463414634,0.26724085365853656,0.4986951219512195,0.6052774390243902,0.22740548780487804,0.05532926829268293,0.016634146341463416,0.03334146341463415,0.02675609756097561,0.014185975609756098,0.4698262195121951,0.3073048780487805,0.583344512195122,0.13521341463414635,0.12251219512195122
329000,0.11060182370820669,0.25998480243161093,0.37359270516717324,0.3739939209726444,0.04317325227963526,0.06424620060790273,0.13644072948328267,0.08404255319148936,0.005142857142857143,0.2675258358662614,0.49890881458966563,0.605434650455927,0.2272887537993921,0.0553951367781155,0.0166322188449848,0.03337386018237082,0.02674468085106383,0.014170212765957447,0.47007598784194526,0.30758966565349544,0.5834680851063829,0.1351884498480243,0.12252279635258359
330000,0.11072727272727273,0.26018484848484846,0.3738909090909091,0.3738848484848485,0.04316363636363636,0.06441212121212121,0.13676060606060605,0.08405454545454545,0.0051333333333333335,0.26782727272727275,0.4991515151515151,0.6056272727272727,0.2272,0.05548181818181818,0.016615151515151517,0.03339090909090909,0.0267030303030303,0.014172727272727273,0.47025151515151514,0.30785151515151515,0.5835969696969697,0.13514545454545454,0.12253030303030303
331000,0.1108761329305136,0.26037764350453174,0.37414803625377646,0.3738126888217523,0.04314199395770393,0.06455891238670695,0.137012084592145,0.08405740181268882,0.005123867069486405,0.26806948640483386,0.49941691842900304,0.6058912386706948,0.22705740181268882,0.05554682779456193,0.01659214501510574,0.0333987915407855,0.02669486404833837,0.014163141993957703,0.47044108761329306,0.3081329305135952,0.5836525679758308,0.13512084592145016,0.12249546827794562
332000,0.11100903614457831,0.2605,0.37434638554216865,0.3736867469879518,0.0431355421686747,0.06468674698795181,0.13725903614457832,0.08405421686746987,0.00513855421686747,0.2683734939759036,0.49972289156626504,0.6061144578313253,0.22693072289156627,0.05563855421686747,0.016599397590361446,0.03346385542168675,0.026647590361445782,0.014159638554216867,0.470683734939759,0.308394578313253,0.5838012048192771,0.1350421686746988,0.12243975903614458
333000,0.11113813813813814,0.2606876876876877,0.3745915915915916,0.3736006006006006,0.04311711711711712,0.0647987987987988,0.1374984984984985,0.0840930930930931,0.005144144144144144,0.26861861861861863,0.49994294294294295,0.6062942942942943,0.22686786786786786,0.05572072072072072,0.01659159159159159,0.03347147147147147,0.026654654654654653,0.014165165165165165,0.4709039039039039,0.3086336336336336,0.5839279279279279,0.134996996996997,0.12241441441441442
